"","site","latitude","longitude","N","npp.mean","npp.sd","npp.cv"
"989","216_410327",44.35293,-81.36627,11,6984,711.796740650026,0.101918204560428
"990","216_410329",44.41114,-81.06565,11,7397.63636363636,311.245649841816,0.0420736617133234
"991","216_410337",44.60731,-79.96123,11,6801.45454545455,304.040906338724,0.0447023359939848
"992","216_410338",44.62615,-79.79733,11,6886.18181818182,355.727091513092,0.0516581032719545
"993","216_410340",44.67663,-79.52967,11,6977.54545454545,310.594708144348,0.0445134625302962
"994","216_410341",44.6998,-79.39796,11,5861.54545454545,328.824075650298,0.0560985286560056
"995","216_410342",44.73218,-79.24667,11,6748.72727272727,437.596867198359,0.0648413914971435
"996","216_410344",44.76239,-78.95718,11,6866.09090909091,375.070781198817,0.0546265387634487
"997","216_410345",44.80294,-78.81868,11,6313.81818181818,404.153638652881,0.0640109719688662
"998","216_410349",44.73197,-78.25853,11,7109.45454545455,380.906120621962,0.0535774043123316
"999","216_410350",44.70567,-78.0909,11,6658.90909090909,310.523253411223,0.0466327515771551
"1000","216_410351",44.66761,-77.94039,11,4839,220.547953969199,0.0455771758564164
"1001","216_410354",44.59076,-77.54409,11,6223.54545454545,330.946026909635,0.0531764456975121
"1002","216_410357",44.5334,-77.11983,11,6509.63636363636,364.206609694902,0.0559488409720403
"1003","216_410362",44.41973,-76.42297,11,6490.27272727273,307.736280249531,0.0474149998283424
"1004","216_410363",44.37956,-76.27487,11,6714.09090909091,258.09783205035,0.0384412179615985
"1005","216_410364",44.36777,-76.15568,11,6700.90909090909,358.370605531607,0.0534808935130604
"1006","216_410365",44.35869,-76.02687,11,6525.36363636364,332.513239654385,0.0509570436506253
"1007","216_411055",44.26921,-81.54931,11,7287,459.52083739478,0.063060359186878
"1008","216_411056",44.29543,-81.39605,11,6279.81818181818,609.961280440295,0.0971304045404216
"1009","216_411058",44.33708,-81.13142,11,6738.09090909091,475.48027394319,0.0705660223879854
"1010","216_411059",44.35786,-80.98946,11,7232.18181818182,256.569607779962,0.0354761003290794
"1011","216_411066",44.51349,-80.00023,11,6645.45454545455,364.145400530163,0.0547961615024869
"1012","216_411067",44.538,-79.87622,11,6052.27272727273,348.729720818026,0.0576196309274996
"1013","216_411068",44.56941,-79.73122,11,6901.18181818182,461.858163981502,0.066924503099555
"1014","216_411070",44.62296,-79.45723,11,6133,311.869203352944,0.0508510033185952
"1015","216_411072",44.68062,-79.1552,11,6533.72727272727,339.87147303329,0.0520180073098494
"1016","216_411080",44.61496,-78.01618,11,6403.72727272727,386.861238924008,0.0604118855235457
"1017","216_411082",44.55888,-77.77196,11,6434,429.204147230662,0.0667087577293538
"1018","216_411084",44.52379,-77.47952,11,6263.72727272727,400.350369278983,0.0639156770158461
"1019","216_411089",44.39813,-76.78552,11,6292.36363636364,276.065308478727,0.0438730697131587
"1020","216_411091",44.34319,-76.48136,11,6200.54545454545,417.156412784549,0.0672773735540867
"1021","216_411092",44.31992,-76.3795,11,6803.90909090909,295.961975444635,0.0434988139156767
"1022","216_411784",44.165,-81.59486,11,7344.09090909091,378.870546373152,0.0515884880869552
"1023","216_411785",44.18923,-81.47009,11,6480.45454545455,558.454897666117,0.0861752665262998
"1024","216_411786",44.21732,-81.3344,11,6557.45454545455,601.654612487325,0.0917512440714325
"1025","216_411787",44.23663,-81.19251,11,5974.54545454545,321.308998827099,0.0537796559205431
"1026","216_411788",44.26504,-81.05529,11,6703.09090909091,504.103254213947,0.0752045975581606
"1027","216_411796",44.45927,-79.95982,11,6864.09090909091,343.614450960798,0.0500597173772437
"1028","216_411798",44.4959,-79.67334,11,6576.54545454545,372.882652757235,0.0566988634587043
"1029","216_411802",44.60244,-79.09229,11,6467.18181818182,341.388874505839,0.0527878887749931
"1030","216_411806",44.6197,-78.54216,11,6708.63636363636,573.854732964236,0.0855396986598902
"1031","216_411807",44.58903,-78.41649,11,9066.09090909091,564.269874181753,0.0622396002687264
"1032","216_411813",44.45229,-77.55661,11,6402.81818181818,441.832958974728,0.0690060136690095
"1033","216_411816",44.37845,-77.13915,11,6668.36363636364,304.930901263638,0.0457279953361874
"1034","216_411817",44.35594,-76.98163,11,6525,218.9150520179,0.0335501995429732
"1035","216_411818",44.3359,-76.84616,11,6545.90909090909,316.68800247103,0.0483795295768534
"1036","216_411821",44.27056,-76.4291,11,6869.81818181818,291.395888159671,0.0424168268282393
"1037","216_412514",44.10559,-81.54069,11,6083.18181818182,360.077718883526,0.0591923321784172
"1038","216_412516",44.14621,-81.25322,11,6480.72727272727,451.403608959674,0.0696532333430088
"1039","216_412520",44.25643,-80.69991,11,6900.54545454545,286.266436606307,0.0414846099474268
"1040","216_412526",44.39284,-79.83189,11,6904.63636363636,473.001748987733,0.0685049471220269
"1041","216_412532",44.51715,-79.03474,11,6605.63636363636,298.265744840829,0.0451532189211571
"1042","216_412533",44.54675,-78.8998,11,6365.63636363636,309.877160412726,0.0486796830216216
"1043","216_412535",44.56164,-78.60668,11,6720.36363636364,222.742125664308,0.0331443561266624
"1044","216_412536",44.52206,-78.46335,11,7159.72727272727,511.792163071904,0.0714820751652671
"1045","216_412540",44.43017,-77.90537,11,5974.72727272727,168.215392226212,0.0281544888239604
"1046","216_412541",44.40827,-77.75667,11,5834.81818181818,342.325230791368,0.0586693912516562
"1047","216_412542",44.384,-77.6324,11,6581.63636363636,421.945084750912,0.0641094496016469
"1048","216_412543",44.36456,-77.49382,11,6706.18181818182,301.621556982195,0.0449766447077886
"1049","216_412545",44.31402,-77.21255,11,6732.63636363636,344.598686221312,0.0511833207096293
"1050","216_412546",44.28905,-77.06857,11,6630.45454545455,296.911220278508,0.0447799194222745
"1051","216_412549",44.23026,-76.65155,11,7537.36363636364,281.054895964213,0.0372882229813456
"1052","216_412551",44.18374,-76.37459,11,7583.36363636364,380.464524687197,0.0501709456292982
"1053","216_413243",44.01151,-81.61348,11,6922.81818181818,314.85387664179,0.0454805930724441
"1054","216_413248",44.12965,-80.90335,11,6571.18181818182,269.420050546287,0.0410002428788118
"1055","216_413249",44.15892,-80.79209,11,6142.90909090909,278.653352589002,0.0453617900680611
"1056","216_413253",44.25148,-80.22038,11,6940,266.11012757879,0.0383443987865692
"1057","216_413255",44.30249,-79.94206,11,7067.27272727273,508.533595922451,0.0719561301150882
"1058","216_413256",44.32264,-79.80623,11,6925.27272727273,310.193839690311,0.0447915702249129
"1059","216_413262",44.46823,-78.96201,11,6640.54545454545,470.709754230006,0.0708842003193887
"1060","216_413263",44.49423,-78.83059,11,6551.81818181818,336.057381463886,0.0512922324976099
"1061","216_413264",44.48336,-78.68551,11,6696.09090909091,287.263800206519,0.0429002240421373
"1062","216_413265",44.46156,-78.53016,11,6676.09090909091,233.896752668973,0.0350349861698967
"1063","216_413266",44.44328,-78.39567,11,6007.72727272727,221.27136774065,0.0368311272625733
"1064","216_413267",44.4136,-78.25274,11,6352.45454545455,427.547977105813,0.0673043740882399
"1065","216_413268",44.39095,-78.11782,11,6542,226.754933794173,0.0346614084063243
"1066","216_413269",44.37075,-77.97561,11,6361.81818181818,263.638319741959,0.0414407190220285
"1067","216_413271",44.31271,-77.70532,11,6646.90909090909,264.888449935234,0.0398513724668687
"1068","216_413272",44.29794,-77.56486,11,6599.36363636364,227.078961036584,0.0344092208808346
"1069","216_413274",44.25265,-77.26912,11,7025.54545454545,309.672202057713,0.0440780298214935
"1070","216_413275",44.21959,-77.13594,11,7308.36363636364,389.008296242451,0.0532278243938074
"1071","216_413276",44.19082,-76.97611,11,7475.27272727273,297.848314048977,0.0398444745650964
"1072","216_413277",44.1697,-76.89183,11,7621.18181818182,267.316224042544,0.0350754292995358
"1073","216_413278",44.14173,-76.71951,11,7760.36363636364,372.198944847315,0.0479615340579221
"1074","216_413280",44.12683,-76.43578,11,7439.27272727273,542.838298374219,0.0729692697491985
"1075","216_413975",44.00266,-81.25132,11,6290.54545454545,424.553969157365,0.0674908038142525
"1076","216_413977",44.05414,-80.97489,11,6155.90909090909,322.187664116879,0.0523379503106501
"1077","216_413978",44.06424,-80.85562,11,6096.54545454545,567.964147396007,0.0931616358199289
"1078","216_413979",44.09402,-80.6963,11,6370.36363636364,298.52345727841,0.0468612899229744
"1079","216_413981",44.12454,-80.42514,11,6047.09090909091,387.946247448137,0.0641541946830858
"1080","216_413982",44.1565,-80.28227,11,5987.72727272727,355.283292854897,0.0593352496986846
"1081","216_413983",44.18239,-80.13362,11,6510,283.355254053988,0.0435261526964651
"1082","216_413989",44.32667,-79.29083,11,6285.36363636364,308.461431212161,0.0490761472299826
"1083","216_413990",44.34965,-79.1686,11,6298.18181818182,412.033935054339,0.0654210924595516
"1084","216_413992",44.39388,-78.89424,11,6172,223.861117660035,0.0362704338399279
"1085","216_413994",44.40616,-78.60224,11,6565.72727272727,456.635760953759,0.0695483899933725
"1086","216_413995",44.38199,-78.47639,11,6681.09090909091,345.103884227765,0.0516538225453848
"1087","216_413997",44.32373,-78.19066,11,6707.81818181818,330.476873073387,0.0492674166346903
"1088","216_413998",44.31609,-78.05842,11,6331.90909090909,234.37766725755,0.0370153241135526
"1089","216_413999",44.2776,-77.9074,11,6614.81818181818,382.141025848264,0.0577704504257783
"1090","216_414000",44.26579,-77.77446,11,6699,487.266662106079,0.0727372237805761
"1091","216_414001",44.22365,-77.63303,11,6883.36363636364,354.789591935071,0.0515430552093425
"1092","216_414002",44.2087,-77.47425,11,7274.54545454545,315.778201792449,0.0434086505838158
"1093","216_414005",44.14223,-77.07378,11,6985.36363636364,298.147370515748,0.0426817251092964
"1094","216_414006",44.11447,-76.93015,11,5863.90909090909,359.63827786971,0.06133080719605
"1095","216_414704",43.9069,-81.33281,11,6647.81818181818,350.349202420048,0.0527013815417297
"1096","216_414706",43.95856,-81.03902,11,5603.09090909091,347.058339345262,0.0619405155076399
"1097","216_414707",43.98565,-80.90437,11,6141.09090909091,373.816386624625,0.0608713324974963
"1098","216_414708",43.98275,-80.77789,11,6212.90909090909,276.161349412062,0.0444496041019092
"1099","216_414709",44.01622,-80.63456,11,6148.63636363636,280.26568563678,0.0455817630221717
"1100","216_414710",44.04909,-80.50181,11,5685.36363636364,413.462035192416,0.0727239384562685
"1101","216_414711",44.07177,-80.35513,11,5835.18181818182,317.248740953157,0.0543682700622359
"1102","216_414712",44.09161,-80.21724,11,5455.90909090909,496.984598261446,0.0910910702470367
"1103","216_414717",44.20393,-79.54143,11,6459.90909090909,256.895875617128,0.0397677230440677
"1104","216_414718",44.24585,-79.37204,11,6335.54545454545,346.58919880353,0.0547055026737861
"1105","216_414719",44.27064,-79.23455,11,6745.90909090909,278.379760236068,0.0412664559341925
"1106","216_414720",44.28424,-79.10671,11,6612.54545454545,244.58060578728,0.0369873609895801
"1107","216_414721",44.32222,-78.96542,11,6606.90909090909,364.394965537521,0.0551536218409479
"1108","216_414722",44.33164,-78.80928,11,5954.54545454545,398.655832426007,0.0669498344532226
"1109","216_414723",44.33676,-78.67199,11,6525.72727272727,546.989413226452,0.083820452551314
"1110","216_414724",44.30553,-78.54739,11,6417.45454545455,321.890466971721,0.0501585893116633
"1111","216_414726",44.25556,-78.26066,11,6872.27272727273,360.985620464054,0.0525278368292162
"1112","216_414728",44.21124,-77.97294,11,6931.81818181818,511.868502289762,0.0738433249204902
"1113","216_414730",44.16791,-77.69668,11,7159.18181818182,315.545184777654,0.0440755931042678
"1114","216_414734",44.08036,-77.15662,11,7110.54545454545,273.584489193508,0.0384758793741509
"1115","216_415432",43.78943,-81.52208,11,7162.63636363636,336.716875943952,0.0470101871502807
"1116","216_415436",43.88512,-80.97441,11,6344.72727272727,334.026373482422,0.052646293390455
"1117","216_415437",43.91684,-80.82964,11,6289.18181818182,334.328526507033,0.0531593037333568
"1118","216_415438",43.93365,-80.69397,11,5726.72727272727,390.359088765483,0.0681644279839399
"1119","216_415440",43.95971,-80.43126,11,5427.09090909091,166.875075757559,0.0307485314974228
"1120","216_415441",44.0123,-80.2826,11,5989.45454545455,321.091688972593,0.0536095042604962
"1121","216_415442",44.0274,-80.14289,11,6057.27272727273,290.919607764444,0.0480281507640536
"1122","216_415443",44.05245,-80.00347,11,6638.45454545455,280.490771198043,0.0422524202399035
"1123","216_415445",44.09223,-79.72556,11,5912.63636363636,294.373325125519,0.0497871519608344
"1124","216_415446",44.13726,-79.58057,11,5391.45454545455,311.49939442521,0.05777650387275
"1125","216_415447",44.1408,-79.44808,11,5974.18181818182,357.454002126656,0.05983313079605
"1126","216_415448",44.16988,-79.31559,11,5963.45454545455,334.767191832283,0.0561364540101088
"1127","216_415449",44.20308,-79.17957,11,6484.36363636364,277.487395291128,0.0427933118579296
"1128","216_415450",44.23116,-79.0203,11,6305.18181818182,235.583878133381,0.0373635344589182
"1129","216_415453",44.24184,-78.60633,11,6581.18181818182,423.262287047126,0.0643140242498361
"1130","216_415455",44.1989,-78.32049,11,6698.45454545455,431.278416718566,0.0643847642455413
"1131","216_415457",44.14058,-78.03737,11,7590,286.596929502045,0.0377598062585039
"1132","216_415458",44.12644,-77.90293,11,6466.18181818182,436.39656693925,0.0674890652954076
"1133","216_415462",44.03286,-77.34798,11,7412.36363636364,224.284316316265,0.0302581372581304
"1134","216_416161",43.7009,-81.5913,11,6364.36363636364,280.501434123704,0.0440737597897489
"1135","216_416162",43.73153,-81.45213,11,6236.45454545455,212.117120306855,0.0340124535119809
"1136","216_416166",43.82148,-80.90954,11,5859.63636363636,474.78442955246,0.0810262617146124
"1137","216_416168",43.86316,-80.62295,11,5567,522.190003734273,0.0938009706725836
"1138","216_416169",43.90398,-80.48966,11,6022.90909090909,232.426527980545,0.0385904094636538
"1139","216_416170",43.91752,-80.35624,11,5456.81818181818,348.60717668511,0.0638846971018111
"1140","216_416172",43.95591,-80.06681,11,6520.54545454545,304.161589828947,0.0466466481905922
"1141","216_416174",44.00692,-79.79496,11,6004.72727272727,267.136328831962,0.0444876705800215
"1142","216_416175",44.02642,-79.67221,11,5210,269.333622112056,0.0516955128813928
"1143","216_416176",44.05278,-79.52209,11,6330.81818181818,419.530885199604,0.0662680356868371
"1144","216_416177",44.08306,-79.38346,11,6605.45454545455,355.225664510988,0.0537776260613937
"1145","216_416178",44.10676,-79.24848,11,6665.63636363636,356.962259273238,0.0535526152042446
"1146","216_416179",44.13987,-79.08409,11,6298.36363636364,390.438797438798,0.0619905137240088
"1147","216_416180",44.15541,-78.95966,11,6602.90909090909,380.647462764552,0.057648448210294
"1148","216_416184",44.13317,-78.3904,11,6726.27272727273,330.778200886664,0.0491770426651705
"1149","216_416185",44.1086,-78.26318,11,6068.45454545455,416.401336125705,0.0686173609782745
"1150","216_416186",44.07287,-78.12991,11,6766,369.436056713472,0.0546018410750033
"1151","216_416187",44.04666,-77.98173,11,7162.45454545455,295.760498929916,0.0412931763898749
"1152","216_416191",43.95803,-77.41699,11,5823.18181818182,340.145797616792,0.0584123608427869
"1153","216_416194",43.90802,-77.01901,11,7221.63636363636,386.407109853655,0.0535068633196984
"1154","216_416890",43.60971,-81.63825,11,6078.81818181818,372.95115449126,0.0613525760001774
"1155","216_416892",43.66314,-81.38836,11,5230.27272727273,383.780429649322,0.0733767529268862
"1156","216_416893",43.68569,-81.23949,11,5230.09090909091,356.534838282447,0.0681699122404777
"1157","216_416894",43.70594,-81.10363,11,5584,350.571818604976,0.0627814861398596
"1158","216_416896",43.74934,-80.83314,11,5598.81818181818,317.988307389381,0.0567956124065662
"1159","216_416897",43.78112,-80.69619,11,5912.81818181818,264.970495784651,0.0448128942302726
"1160","216_416898",43.79231,-80.56615,11,5828.54545454545,403.387496989275,0.0692089476071066
