REALM,taxa_mod,Species_orig,Genus,species,mass_g,length_cm,source,notes,name_data_entry,date_searched
Marine,All,Saggitaria_sp,,,,,,,,
Marine,All,Salmacina_tribranchiata,,,,,,,,
Marine,All,Sarcodiotheca_furcata,,,,,,,,
Marine,All,Sardina_pilchardus,,,,,,,,
Marine,All,Sardinella_aurita,,,,,,,,
Marine,All,Sardinella_maderensis,,,,,,,,
Marine,All,Sardinella_sp,,,,,,,,
Marine,All,Sargassum_muticum,,,,,,,,
Marine,All,Sargocentron_rubrum,,,,,,,,
Marine,All,Saurida_undosquamis,,,,,,,,
Marine,All,Schizophrys_aspera,,,,,,,,
Marine,All,Sciaena_umbra,,,,,,,,
Marine,All,Scinaia_confusa,,,,,,,,
Marine,All,Scomber_japonicus,,,,,,,,
Marine,All,Scomberomorus_commerson,,,,,,,,
Marine,All,Scorpaena_elongata,,,,,,,,
Marine,All,Scorpaena_maderensis,,,,,,,,
Marine,All,Scorpaena_notata,,,,,,,,
Marine,All,Scorpaena_porcus,,,,,,,,
Marine,All,Scorpaena_scrofa,,,,,,,,
Marine,All,Scorpaena_sp,,,,,,,,
Marine,All,Scytosiphon_lomentaria,,,,,,,,
Marine,All,Sea_lily,,,,,,,,
Marine,All,Sea_pen,,,,,,,,
Marine,All,Sea_star,,,,,,,,
Marine,All,Sea_urchin,,,,,,,,
Marine,All,Sepia_elegans,,,,,,,,
Marine,All,Sepia_officinalis,,,,,,,,
Marine,All,Sepia_orbignyana,,,,,,,,
Marine,All,Sepietta_oweniana,,,,,,,,
Marine,All,Sergestes_sp,,,,,,,,
Marine,All,Seriola_dumerili,,,,,,,,
Marine,All,Serpulorbis_squamiger,,,,,,,,
Marine,All,Serranus_cabrilla,,,,,,,,
Marine,All,Serranus_hepatus,,,,,,,,
Marine,All,Sesuvium_sp,,,,,,,,
Marine,All,Siganus_luridus,,,,,,,,
Marine,All,Siganus_rivulatus,,,,,,,,
Marine,All,Sillago_sihama,,,,,,,,
Marine,All,Siren_lacertina,,,,,,,,
Marine,All,Solea_impar,,,,,,,,
Marine,All,Solea_solea,,,,,,,,
Marine,All,Solea_sp,,,,,,,,
Marine,All,Sparisoma_cretense,,,,,,,,
Marine,All,Sparus_aurata,,,,,,,,
Marine,All,Spatangus_purpureus,,,,,,,,
Marine,All,Sphaeriidae_NA,,,,,,,,
Marine,All,Spheciospongia_confoederata,,,,,,,,
Marine,All,Sphoeroides_pachygaster,,,,,,,,
Marine,All,Sphyraena_chrysotaenia,,,,,,,,
Marine,All,Sphyraena_sphyraena,,,,,,,,
Marine,All,Sphyraena_viridensis,,,,,,,,
Marine,All,Spicara_flexuosa,,,,,,,,
Marine,All,Spicara_maena,,,,,,,,
Marine,All,Spicara_smaris,,,,,,,,
Marine,All,Spondylosoma_cantharus,,,,,,,,
Marine,All,Squalus_blainvillei,,,,,,,,
Marine,All,Squilla_mantis,,,,,,,,
Marine,All,Stenogramma_interrupta,,,,,,,,
Marine,All,Stephanocystis_osmundacea,,,,,,,,
Marine,All,Stephanolepis_diaspros,,,,,,,,
Marine,All,Stratomyidae_NA,,,,,,,,
Marine,All,Styela_montereyensis,,,,,,,,
Marine,All,Symphurus_nigrescens,,,,,,,,
Marine,All,Synodus_saurus,,,,,,,,
Marine,All,Tabanidae_NA,,,,,,,,
Marine,All,Taeniura_grabata,,,,,,,,
Marine,All,Taonia_lennebackerae,,,,,,,,
Marine,All,Taphromysis_louisianae,,,,,,,,
Marine,All,Terapon_puta,,,,,,,,
Marine,All,Tethya_californiana,,,,,,,,
Marine,All,Tetragoneuria_stella,,,,,,,,
Marine,All,Tetraodontidae_sp,,,,,,,,
Marine,All,Thais_haemastoma,,,,,,,,
Marine,All,Thalamoporella_californica,,,,,,,,
Marine,All,Tilapia_mariae,,,,,,,,
Marine,All,Tonna_galea,,,,,,,,
Marine,All,Torpedo_marmorata,,,,,,,,
Marine,All,Torpedo_nobiliana,,,,,,,,
Marine,All,Torpedo_sp,,,,,,,,
Marine,All,Torpedo_torpedo,,,,,,,,
Marine,All,Torquigener_flavimaculosus,,,,,,,,
Marine,All,Trachinus_araneus,,,,,,,,
Marine,All,Trachinus_draco,,,,,,,,
Marine,All,Trachinus_radiatus,,,,,,,,
Marine,All,Trachurus_indicus,,,,,,,,
Marine,All,Trachurus_mediterraneus,,,,,,,,
Marine,All,Trachurus_picturatus,,,,,,,,
Marine,All,Trachurus_sp,,,,,,,,
Marine,All,Trachurus_trachurus,,,,,,,,
Marine,All,Trachypenaeus_palaestinensis,,,,,,,,
Marine,All,Trachysalambria_palaestinensis,,,,,,,,
Marine,All,Tramea_carolina,,,,,,,,
Marine,All,Trichiurus_lepturus,,,,,,,,
Marine,All,Trigla_lucerna,,,,,,,,
Marine,All,Trigla_lyra,,,,,,,,
Marine,All,Trigloporus_lastovitza,,,,,,,,
Marine,All,Trigloporus_lastoviza,,,,,,,,
Marine,All,Trinectes_maculatus,,,,,,,,
Marine,All,Ttigla_sp,,,,,,,,
Marine,All,Typha_sp,,,,,,,,
Marine,All,Ulva_sp,,,,,,,,
Marine,All,Unidentified Arborescent Bryozoan_sp,,,,,,,,
Marine,All,Unidentified anemone_sp,,,,,,,,
Marine,All,Unidentified brown blade_sp,,,,,,,,
Marine,All,Unidentified erect coralline_sp,,,,,,,,
Marine,All,Unidentified hydroid_sp,,,,,,,,
Marine,All,Unidentified_Fish,,,,,,,,
Marine,All,Unidentified_NA,,,,,,,,
Marine,All,Unidentified_plant,,,,,,,,
Marine,All,Upeneus_moluccensis,,,,,,,,
Marine,All,Upeneus_pori,,,,,,,,
Marine,All,Uranuscopus_scaber,,,,,,,,
Marine,All,Urticina_lofotensis,,,,,,,,
Marine,All,Villosa_amygdala,,,,,,,,
Marine,All,Watersipora_subtorquata,,,,,,,,
Marine,All,Xyrichthys_novacula,,,,,,,,
Marine,All,Zeus_faber,,,,,,,,
Marine,All,Zostera_marina,,,,,,,,
Marine,Benthos,Abietinaria_sp,,,,,,,,
Marine,Benthos,Acanthancora_cyanocrypta,,,,,,,,
Marine,Benthos,Acantholithodes_hispidus,,,,,,,,
Marine,Benthos,Acarnus_erithacus,,,,,,,,
Marine,Benthos,Acipenseridae_NA,,,,,,,,
Marine,Benthos,Actiniaria_NA,,,,,,,,
Marine,Benthos,Adelosebastes_lutens,,,,,,,,
Marine,Benthos,Agarum_fimbriatum,,,,,,,,
Marine,Benthos,Aglaophenia_sp,,,,,,,,
Marine,Benthos,Agonidae_NA,,,,,,,,
Marine,Benthos,Agonus_acipenserinus,,,,,,,,
Marine,Benthos,Albatrossia_pectoralis,,,,,,,,
Marine,Benthos,Alepisaurus_ferox,,,,,,,,
Marine,Benthos,Alloclinus_holderi,,,,,,,,
Marine,Benthos,Allocyttus_folletti,,,,,,,,
Marine,Benthos,Alosa_sapidissima,,,,,,,,
Marine,Benthos,Ammodytes_hexapterus,,,,,,,,
Marine,Benthos,Anarhichadidae_NA,,,,,,,,
Marine,Benthos,Anarhichas_orientalis,,,,,,,,
Marine,Benthos,Anarrhichthys_ocellatus,,,,,,,,
Marine,Benthos,Anoplopoma_fimbria,,,,,,,,
Marine,Benthos,Anotopterus_pharao,,,,,,,,
Marine,Benthos,Anthopleura_sola,,,,,,,,
Marine,Benthos,Anthopleura_sp,,,,,,,,
Marine,Benthos,Antimora_microlepis,,,,,,,,
Marine,Benthos,Aphrodite_aculeata,,,,,,,,
Marine,Benthos,Aplidium_sp,,,,,,,,
Marine,Benthos,Aplysia_californica,,,,,,,,
Marine,Benthos,Apristurus_brunneus,,,,,,,,
Marine,Benthos,Aptocyclus_ventricosus,,,,,,,,
Marine,Benthos,Archidistoma_molli,,,,,,,,
Marine,Benthos,Archidistoma_psammion,,,,,,,,
Marine,Benthos,Argentinidae_NA,,,,,,,,
Marine,Benthos,Asteroidea_NA,,,,,,,,
Marine,Benthos,Astrangia_lajollaensis,,,,,,,,
Marine,Benthos,Atheresthes_evermanni,,,,,,,,
Marine,Benthos,Atheresthes_stomias,,,,,,,,
Marine,Benthos,Aves_NA,,,,,,,,
Marine,Benthos,Balanophyllia_elegans,,,,,,,,
Marine,Benthos,Balanus_sp,,,,,,,,
Marine,Benthos,Barnacle_NA,,,,,,,,
Marine,Benthos,Bathyagonus_nigripinnis,,,,,,,,
Marine,Benthos,Bathylagidae_NA,,,,,,,,
Marine,Benthos,Bathymaster_caeruleofasciatus,,,,,,,,
Marine,Benthos,Bathymaster_signatus,,,,,,,,
Marine,Benthos,Bathymasteridae_NA,,,,,,,,
Marine,Benthos,Bathyraja_aleutica,,,,,,,,
Marine,Benthos,Bathyraja_interrupta,,,,,,,,
Marine,Benthos,Bathyraja_kincaidi,,,,,,,,
Marine,Benthos,Bathyraja_lindbergi,,,,,,,,
Marine,Benthos,Bathyraja_maculata,,,,,,,,
Marine,Benthos,Bathyraja_minispinosa,,,,,,,,
Marine,Benthos,Bathyraja_parmifera,,,,,,,,
Marine,Benthos,Bathyraja_rosispinis,,,,,,,,
Marine,Benthos,Bathyraja_sp,,,,,,,,
Marine,Benthos,Bathyraja_taranetzi,,,,,,,,
Marine,Benthos,Bathyraja_trachura,,,,,,,,
Marine,Benthos,Bathyraja_violacea,,,,,,,,
Marine,Benthos,Benthodesmus_elongatus,,,,,,,,
Marine,Benthos,Bivalvia_NA,,,,,,,,
Marine,Benthos,Blepsias_bilobus,,,,,,,,
Marine,Benthos,Boltenia_sp,,,,,,,,
Marine,Benthos,Boltenia_villosa,,,,,,,,
Marine,Benthos,Boreogadus_saida,,,,,,,,
Marine,Benthos,Bossiella_sp,,,,,,,,
Marine,Benthos,Bothidae_NA,,,,,,,,
Marine,Benthos,Bothrocara_brunneum,,,,,,,,
Marine,Benthos,Botryocladia_pseudodichotoma,,,,,,,,
Marine,Benthos,Botryoglossum_farlowianum,,,,,,,,
Marine,Benthos,Brachiopoa_NA,,,,,,,,
Marine,Benthos,Bramidae_NA,,,,,,,,
Marine,Benthos,Bryopsis_corticulans,,,,,,,,
Marine,Benthos,Buccinum_solenum,,,,,,,,
Marine,Benthos,Buccinum_sp,,,,,,,,
Marine,Benthos,Bugula_sp,,,,,,,,
Marine,Benthos,Calliarthron_sp,,,,,,,,
Marine,Benthos,Callophyllis_flabellulata,,,,,,,,
Marine,Benthos,Cancer_magister,,,,,,,,
Marine,Benthos,Cancer_oregonensis,,,,,,,,
Marine,Benthos,Careproctus_rastrinus,,,,,,,,
Marine,Benthos,Careproctus_sp,,,,,,,,
Marine,Benthos,Caristius_macropus,,,,,,,,
Marine,Benthos,Cellaria_sp,,,,,,,,
Marine,Benthos,Celleporina_costazii,,,,,,,,
Marine,Benthos,Centrostephanus_coronatus,,,,,,,,
Marine,Benthos,Cepphus_sp,,,,,,,,
Marine,Benthos,Ceratiidae_NA,,,,,,,,
Marine,Benthos,Cetomimidae_NA,,,,,,,,
Marine,Benthos,Cetorhinus_maximus,,,,,,,,
Marine,Benthos,Chauliodontidae_NA,,,,,,,,
Marine,Benthos,Chauliodus_macouni,,,,,,,,
Marine,Benthos,Chionoecetes_NA,,,,,,,,
Marine,Benthos,Chionoecetes_angulatus,,,,,,,,
Marine,Benthos,Chionoecetes_bairdi,,,,,,,,
Marine,Benthos,Chionoecetes_hybrid,,,,,,,,
Marine,Benthos,Chionoecetes_opilio,,,,,,,,
Marine,Benthos,Chionoecetes_tanneri,,,,,,,,
Marine,Benthos,Chirolophis_decoratus,,,,,,,,
Marine,Benthos,Cirripedia_NA,,,,,,,,
Marine,Benthos,Citharichthys_sordidus,,,,,,,,
Marine,Benthos,Cladophora_graminea,,,,,,,,
Marine,Benthos,Cladophora_sp,,,,,,,,
Marine,Benthos,Clavelina_huntsmani,,,,,,,,
Marine,Benthos,Clidoderma_asperrimum,,,,,,,,
Marine,Benthos,Clinocottus_embryum,,,,,,,,
Marine,Benthos,Clupea_pallasi,,,,,,,,
Marine,Benthos,Clupeidae_NA,,,,,,,,
Marine,Benthos,Codium_fragile,,,,,,,,
Marine,Benthos,Codium_setchellii/hubbsii,,,,,,,,
Marine,Benthos,Coeloseira_compressa,,,,,,,,
Marine,Benthos,Colpomenia_sp,,,,,,,,
Marine,Benthos,Colus_sp,,,,,,,,
Marine,Benthos,Corallina_epiphyte,,,,,,,,
Marine,Benthos,Corallina_officinalis,,,,,,,,
Marine,Benthos,Corynactis_californica,,,,,,,,
Marine,Benthos,Coryphaenoides_acrolepis,,,,,,,,
Marine,Benthos,Coryphopterus_nicholsi,,,,,,,,
Marine,Benthos,Cottidae_NA,,,,,,,,
Marine,Benthos,Crassadoma_gigantea,,,,,,,,
Marine,Benthos,Crassedoma_giganteum,,,,,,,,
Marine,Benthos,Crepipatella_lingulata,,,,,,,,
Marine,Benthos,Crinoidea_NA,,,,,,,,
Marine,Benthos,Crisia_sp,,,,,,,,
Marine,Benthos,Cryptacanthodidae_NA,,,,,,,,
Marine,Benthos,Cryptopleura_sp,,,,,,,,
Marine,Benthos,Cucumaria_salma,,,,,,,,
Marine,Benthos,Cucumeria_fisheri,,,,,,,,
Marine,Benthos,Cyclopteridae_NA,,,,,,,,
Marine,Benthos,Cypraea_spadicea,,,,,,,,
Marine,Benthos,Cystodytes_lobatus,,,,,,,,
Marine,Benthos,Cystoseira_osmundacea,,,,,,,,
Marine,Benthos,Dasycottus_setiger,,,,,,,,
Marine,Benthos,Decapoda_NA,,,,,,,,
Marine,Benthos,Delolepis_gigantea,,,,,,,,
Marine,Benthos,Derbesia_marina,,,,,,,,
Marine,Benthos,Desmarestia_ligulata,,,,,,,,
Marine,Benthos,Diaphus_theta,,,,,,,,
Marine,Benthos,Diatoms_film,,,,,,,,
Marine,Benthos,Dictyoneuropsis_reticulata,,,,,,,,
Marine,Benthos,Dictyoneurum_californicum,,,,,,,,
Marine,Benthos,Dictyopteris_undulata,,,,,,,,
Marine,Benthos,Dictyota_binghamiae,,,,,,,,
Marine,Benthos,Dictyota_flabellata,,,,,,,,
Marine,Benthos,Didemnum_carnulentum,,,,,,,,
Marine,Benthos,Diomedea_albatrus,,,,,,,,
Marine,Benthos,Diomedea_immutabilis,,,,,,,,
Marine,Benthos,Diomedea_nigripes,,,,,,,,
Marine,Benthos,Diomedeidae_NA,,,,,,,,
Marine,Benthos,Diopatra_ornata,,,,,,,,
Marine,Benthos,Diplosoma_macdonaldi,,,,,,,,
Marine,Benthos,Dodecaceria_fewkesi,,,,,,,,
Marine,Benthos,Dodecaceria_sp,,,,,,,,
Marine,Benthos,Echinoidea_NA,,,,,,,,
Marine,Benthos,Eisenia_arborea,,,,,,,,
Marine,Benthos,Eleginus_gracilis,,,,,,,,
Marine,Benthos,Embassichthys_bathybius,,,,,,,,
Marine,Benthos,Encrusting_corallines,,,,,,,,
Marine,Benthos,Encrusting_red-algae,,,,,,,,
Marine,Benthos,Engraulis_mordax,,,,,,,,
Marine,Benthos,Eopsetta_jordani,,,,,,,,
Marine,Benthos,Epiactis_prolifera,,,,,,,,
Marine,Benthos,Erilepis_zonifer,,,,,,,,
Marine,Benthos,Erimacrus_isenbeckii,,,,,,,,
Marine,Benthos,Erythrophyllum_delesserioides,,,,,,,,
Marine,Benthos,Eumicrotremus_orbis,,,,,,,,
Marine,Benthos,Eupentacta_quinquesemita,,,,,,,,
Marine,Benthos,Eurystomella_bilabiata,,,,,,,,
Marine,Benthos,Fauchea_laciniata,,,,,,,,
Marine,Benthos,Filamentous_brown,,,,,,,,
Marine,Benthos,Filamentous_green-algae,,,,,,,,
Marine,Benthos,Filamentous_red-algae,,,,,,,,
Marine,Benthos,Fulmarus_glacialis,,,,,,,,
Marine,Benthos,Fusitriton_oregonensis,,,,,,,,
Marine,Benthos,Gadidae_NA,,,,,,,,
Marine,Benthos,Gadus_macrocephalus,,,,,,,,
Marine,Benthos,Gastropoda_NA,,,,,,,,
Marine,Benthos,Gaviformes_NA,,,,,,,,
Marine,Benthos,Gelidium_robustum,,,,,,,,
Marine,Benthos,Gelidium_sp,,,,,,,,
Marine,Benthos,Giffordia_granulosa,,,,,,,,
Marine,Benthos,Gigartina_corymbifera,,,,,,,,
Marine,Benthos,Gigartina_exasperata,,,,,,,,
Marine,Benthos,Gigartina_sp,,,,,,,,
Marine,Benthos,Glyptocephalus_stelleri,,,,,,,,
Marine,Benthos,Glyptocephalus_zachirus,,,,,,,,
Marine,Benthos,Gold_encrusting-bryozoan,,,,,,,,
Marine,Benthos,Gorgonocephalus_NA,,,,,,,,
Marine,Benthos,Gymnocanthus_galeatus,,,,,,,,
Marine,Benthos,Gymnocanthus_sp,,,,,,,,
Marine,Benthos,Halichondria_sp,,,,,,,,
Marine,Benthos,Haliotis_corrugata,,,,,,,,
Marine,Benthos,Haliotis_fulgens,,,,,,,,
Marine,Benthos,Haliotis_rufescens,,,,,,,,
Marine,Benthos,Haliptylon_gracile,,,,,,,,
Marine,Benthos,Halocynthia_sp,,,,,,,,
Marine,Benthos,Hemilepidotus_hemilepidotus,,,,,,,,
Marine,Benthos,Hemilepidotus_jordani,,,,,,,,
Marine,Benthos,Hemilepidotus_papilio,,,,,,,,
Marine,Benthos,Hemilepidotus_sp,,,,,,,,
Marine,Benthos,Hemilepidotus_spinosus,,,,,,,,
Marine,Benthos,Hemitripterus_bolini,,,,,,,,
Marine,Benthos,Hexagrammidae_NA,,,,,,,,
Marine,Benthos,Hexagrammos_actogrammus,,,,,,,,
Marine,Benthos,Hexagrammos_decagrammus,,,,,,,,
Marine,Benthos,Hexagrammos_lagocephalus,,,,,,,,
Marine,Benthos,Hexagrammos_stelleri,,,,,,,,
Marine,Benthos,Hexanchus_griseus,,,,,,,,
Marine,Benthos,Hippodiplosia_insculpta,,,,,,,,
Marine,Benthos,Hippoglossoides_elassodon,,,,,,,,
Marine,Benthos,Hippoglossoides_robustus,,,,,,,,
Marine,Benthos,Hippoglossus_stenolepis,,,,,,,,
Marine,Benthos,Hirudinea_NA,,,,,,,,
Marine,Benthos,Holothuroidea_NA,,,,,,,,
Marine,Benthos,Hyas_coarctatus,,,,,,,,
Marine,Benthos,Hyas_lyratus,,,,,,,,
Marine,Benthos,Hyas_sp,,,,,,,,
Marine,Benthos,Hydractinia_milleri,,,,,,,,
Marine,Benthos,Hydrobatidae_NA,,,,,,,,
Marine,Benthos,Hydrolagus_colliei,,,,,,,,
Marine,Benthos,Hydrozoa_NA,,,,,,,,
Marine,Benthos,Hypomesus_pretiosus,,,,,,,,
Marine,Benthos,Icelinus_burchami,,,,,,,,
Marine,Benthos,Icelus_spiniger,,,,,,,,
Marine,Benthos,Icichthys_lockingtoni,,,,,,,,
Marine,Benthos,Icosteus_aenigmaticus,,,,,,,,
Marine,Benthos,Inopsetta_ischyra,,,,,,,,
Marine,Benthos,Isopoda_NA,,,,,,,,
Marine,Benthos,Isopsetta_isolepis,,,,,,,,
Marine,Benthos,Kallymenia_pacifica,,,,,,,,
Marine,Benthos,Kelletia_kelletii,,,,,,,,
Marine,Benthos,Kelp_holdfast,,,,,,,,
Marine,Benthos,Laemonema_longipes,,,,,,,,
Marine,Benthos,Lagenipora_sp,,,,,,,,
Marine,Benthos,Laminaria_farlowii,,,,,,,,
Marine,Benthos,Laminaria_setchellii,,,,,,,,
Marine,Benthos,Laminaria_sp,,,,,,,,
Marine,Benthos,Lamna_ditropis,,,,,,,,
Marine,Benthos,Lampetra_tridentatus,,,,,,,,
Marine,Benthos,Lampris_guttatus,,,,,,,,
Marine,Benthos,Laridae_NA,,,,,,,,
Marine,Benthos,Larinae_sp,,,,,,,,
Marine,Benthos,Larus_argentatus,,,,,,,,
Marine,Benthos,Larus_glaucescens,,,,,,,,
Marine,Benthos,Larus_hyuperboreus,,,,,,,,
Marine,Benthos,Laurencia_crispa,,,,,,,,
Marine,Benthos,Laurencia_pacifica,,,,,,,,
Marine,Benthos,Laurencia_sp,,,,,,,,
Marine,Benthos,Lepidopsetta_bilineata,,,,,,,,
Marine,Benthos,Lepidopsetta_sp,,,,,,,,
Marine,Benthos,Leptocottus_armatus,,,,,,,,
Marine,Benthos,Leucetta_losangelensis,,,,,,,,
Marine,Benthos,Leucilla_nuttingi,,,,,,,,
Marine,Benthos,Leucosolenia_eleanor,,,,,,,,
Marine,Benthos,Leuroglossus_schmidti,,,,,,,,
Marine,Benthos,Limanda_aspera,,,,,,,,
Marine,Benthos,Limanda_proboscidea,,,,,,,,
Marine,Benthos,Limanda_sakhalinensis,,,,,,,,
Marine,Benthos,Liopsetta_glacialis,,,,,,,,
Marine,Benthos,Liparididae_NA,,,,,,,,
Marine,Benthos,Liparis_dennyi,,,,,,,,
Marine,Benthos,Lissothuria_nutriens,,,,,,,,
Marine,Benthos,Lithodes_aequispina,,,,,,,,
Marine,Benthos,Lithodes_couesi,,,,,,,,
Marine,Benthos,Lithodidae_NA,,,,,,,,
Marine,Benthos,Lithopoma_gibberosa,,,,,,,,
Marine,Benthos,Lithothrix_aspergillum,,,,,,,,
Marine,Benthos,Lophogorgia_chilensis,,,,,,,,
Marine,Benthos,Lopholithodes_foraminatus,,,,,,,,
Marine,Benthos,Lumpenus_maculatus,,,,,,,,
Marine,Benthos,Lumpenus_sagitta,,,,,,,,
Marine,Benthos,Lycodes_brevipes,,,,,,,,
Marine,Benthos,Lycodes_concolor,,,,,,,,
Marine,Benthos,Lycodes_diapterus,,,,,,,,
Marine,Benthos,Lycodes_palearis,,,,,,,,
Marine,Benthos,Lycodes_raridens,,,,,,,,
Marine,Benthos,Lyconectes_aleutensis,,,,,,,,
Marine,Benthos,Lyopsetta_exilis,,,,,,,,
Marine,Benthos,Lytechinus_anamesus,,,,,,,,
Marine,Benthos,Lythrypnus_dalli,,,,,,,,
Marine,Benthos,Macrocystis_pyrifera,,,,,,,,
Marine,Benthos,Macrouridae_NA,,,,,,,,
Marine,Benthos,Malacocottus_kincaidi,,,,,,,,
Marine,Benthos,Malacocottus_zonurus,,,,,,,,
Marine,Benthos,Mallotus_villosus,,,,,,,,
Marine,Benthos,Mammalia_NA,,,,,,,,
Marine,Benthos,Megastraea_undosa,,,,,,,,
Marine,Benthos,Megathura_crenulata,,,,,,,,
Marine,Benthos,Melamphaidae_NA,,,,,,,,
Marine,Benthos,Melanostomiidae_NA,,,,,,,,
Marine,Benthos,Membranipora_fusca,,,,,,,,
Marine,Benthos,Merluccius_productus,,,,,,,,
Marine,Benthos,Metandrocarpa_dura,,,,,,,,
Marine,Benthos,Microciona_parthena,,,,,,,,
Marine,Benthos,Microgadus_proximus,,,,,,,,
Marine,Benthos,Microstomus_pacificus,,,,,,,,
Marine,Benthos,Mola_mola,,,,,,,,
Marine,Benthos,Moridae_NA,,,,,,,,
Marine,Benthos,Moroteuthis_robusta,,,,,,,,
Marine,Benthos,Muricea_californica,,,,,,,,
Marine,Benthos,Muricea_fruticosa,,,,,,,,
Marine,Benthos,Myctophidae_NA,,,,,,,,
Marine,Benthos,Myoxocephalus_jaok,,,,,,,,
Marine,Benthos,Myoxocephalus_polyacanthocephalus,,,,,,,,
Marine,Benthos,Myoxocephalus_scorpius,,,,,,,,
Marine,Benthos,Myoxocephalus_sp,,,,,,,,
Marine,Benthos,Myxinidae_NA,,,,,,,,
Marine,Benthos,Neoptilota_densa,,,,,,,,
Marine,Benthos,Neptunea_lyrata,,,,,,,,
Marine,Benthos,Neptunea_pribiloffensis,,,,,,,,
Marine,Benthos,Neptunea_sp,,,,,,,,
Marine,Benthos,Nienburgia_andersoniana,,,,,,,,
Marine,Benthos,Notosudidae_NA,,,,,,,,
Marine,Benthos,Nudibranchia_NA,,,,,,,,
Marine,Benthos,Occella_dodecaedron,,,,,,,,
Marine,Benthos,Occella_verrucosa,,,,,,,,
Marine,Benthos,Octopoda_NA,,,,,,,,
Marine,Benthos,Oncorhynchus_gorbuscha,,,,,,,,
Marine,Benthos,Oncorhynchus_keta,,,,,,,,
Marine,Benthos,Oncorhynchus_kisutch,,,,,,,,
Marine,Benthos,Oncorhynchus_mykiss,,,,,,,,
Marine,Benthos,Oncorhynchus_nerka,,,,,,,,
Marine,Benthos,Oncorhynchus_sp,,,,,,,,
Marine,Benthos,Oncorhynchus_tshawytscha,,,,,,,,
Marine,Benthos,Oneirodes_eschrichti,,,,,,,,
Marine,Benthos,Oneirodidae_NA,,,,,,,,
Marine,Benthos,Ophidiidae_NA,,,,,,,,
Marine,Benthos,Ophiodon_elongatus,,,,,,,,
Marine,Benthos,Ophiuroidea_NA,,,,,,,,
Marine,Benthos,Opuntiella_californica,,,,,,,,
Marine,Benthos,Orange_encrusting-sponge,,,,,,,,
Marine,Benthos,Oregonia_gracilis,,,,,,,,
Marine,Benthos,Osmeridae_NA,,,,,,,,
Marine,Benthos,Osmerus_mordax,,,,,,,,
Marine,Benthos,Pachydictyon_coriaceum,,,,,,,,
Marine,Benthos,Pachythyone_rubra,,,,,,,,
Marine,Benthos,Paguridae_NA,,,,,,,,
Marine,Benthos,Pandalus_borealis,,,,,,,,
Marine,Benthos,Pandalus_platyceros,,,,,,,,
Marine,Benthos,Panulirus_interruptus,,,,,,,,
Marine,Benthos,Paracyathus_stearnsii,,,,,,,,
Marine,Benthos,Paralepididae_NA,,,,,,,,
Marine,Benthos,Paralithodes_brevipes,,,,,,,,
Marine,Benthos,Paralithodes_camtschatica,,,,,,,,
Marine,Benthos,Paralithodes_platypus,,,,,,,,
Marine,Benthos,Paralomis_multispina,,,,,,,,
Marine,Benthos,Paralomis_verilli,,,,,,,,
Marine,Benthos,Parastichopus_parvimensis,,,,,,,,
Marine,Benthos,Parchment_tube-polychaete,,,,,,,,
Marine,Benthos,Parophrys_vetulus,,,,,,,,
Marine,Benthos,Patiria_miniata,,,,,,,,
Marine,Benthos,Pelecypoda_NA,,,,,,,,
Marine,Benthos,Pennatula_NA,,,,,,,,
Marine,Benthos,Perciformes_NA,,,,,,,,
Marine,Benthos,Percis_japonicus,,,,,,,,
Marine,Benthos,Petromyzontidae_NA,,,,,,,,
Marine,Benthos,Phalacrocoracidae_sp,,,,,,,,
Marine,Benthos,Phidolopora_pacifica,,,,,,,,
Marine,Benthos,Pholad_clam,,,,,,,,
Marine,Benthos,Pholidae_NA,,,,,,,,
Marine,Benthos,Phragmatopoma_californica,,,,,,,,
Marine,Benthos,Pikea_sp,,,,,,,,
Marine,Benthos,Pink_encrusting-bryozoan,,,,,,,,
Marine,Benthos,Pinnixa_occidentalis,,,,,,,,
Marine,Benthos,Pisaster_giganteus,,,,,,,,
Marine,Benthos,Pista_elongata,,,,,,,,
Marine,Benthos,Placetron_wosnessenskii,,,,,,,,
Marine,Benthos,Platichthys_stellatus,,,,,,,,
Marine,Benthos,Pleurogrammus_monopterygius,,,,,,,,
Marine,Benthos,Pleuronectes_quadrituberculatus,,,,,,,,
Marine,Benthos,Pleuronectidae_NA,,,,,,,,
Marine,Benthos,Pleuronectiformes_NA,,,,,,,,
Marine,Benthos,Pleuronichthys_decurrens,,,,,,,,
Marine,Benthos,Plicifusus_sp,,,,,,,,
Marine,Benthos,Plocamium_cartilagineum,,,,,,,,
Marine,Benthos,Plumularia_sp,,,,,,,,
Marine,Benthos,Podicipediformes_NA,,,,,,,,
Marine,Benthos,Polychaeta_NA,,,,,,,,
Marine,Benthos,Polyclinum_planum,,,,,,,,
Marine,Benthos,Polyneura_latissima,,,,,,,,
Marine,Benthos,Polyplacophora_NA,,,,,,,,
Marine,Benthos,Polysiphonia_sp,,,,,,,,
Marine,Benthos,Porichthys_notatus,,,,,,,,
Marine,Benthos,Porifera_NA,,,,,,,,
Marine,Benthos,Poroclinus_rothrocki,,,,,,,,
Marine,Benthos,Primnoa_willeyi,,,,,,,,
Marine,Benthos,Prionace_glauca,,,,,,,,
Marine,Benthos,Prionitis_lanceolata,,,,,,,,
Marine,Benthos,Procellariformes_NA,,,,,,,,
